run_dir,shard,run,graph_status,claim_accepted,verdict,scope,route,claim_scope,selected,missing_obligations,blocking_barriers,unknown_blocking_barriers,generic_wrapper_motif,generic_estimation_motif,nontrivial_structure_count,weak_analogy_count,expert_questions_count,limitations_count,b_failures,b_unknowns,failed_graph_rules,unknown_graph_rules,node_count,edge_count,support_node_count,support_edge_count,parent_algorithm_name,probe_type,input_model,access_model,output_contract,statement_excerpt,heuristic_value_label,graph_value_label,non_authoritative_triage_priority_score
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-e55e665230c7,fdv1_public_probe_v1_003,qml-e55e665230c7,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,5,8,7,,,,,70,74,34,40,Balaban.,search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"Balaban. search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, patter",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-e5c49b567504,fdv1_public_probe_v1_003,qml-e5c49b567504,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,7,,,,,35,36,14,13,Goldberg & Rao,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Goldberg & Rao graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subr",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-e9a49dffa0e1,fdv1_public_probe_v1_003,qml-e9a49dffa0e1,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,8,8,,,,,66,67,34,40,"Jean-Daniel Boissonnat and Franco P., Preparata.",search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"Jean-Daniel Boissonnat and Franco P., Preparata. search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witne",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-f0ef44341ff2,fdv1_public_probe_v1_003,qml-f0ef44341ff2,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,6,6,6,,,,,71,76,34,40,CHAZELLE,search_witness_probe,explicit_geometry_problem,coherent_boolean_oracle,one_witness,"CHAZELLE search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, patter",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-f18a81386e43,fdv1_public_probe_v1_003,qml-f18a81386e43,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,2,6,6,,,,,67,68,34,40,Petford and Welsh,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Petford and Welsh search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path elemen",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-f944d5204e42,fdv1_public_probe_v1_003,qml-f944d5204e42,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,7,8,,,,,69,71,34,40,Cheriyan & Hagerup,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Cheriyan & Hagerup search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path eleme",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-feb53070b438,fdv1_public_probe_v1_003,qml-feb53070b438,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,3,6,7,,,,,67,69,34,40,Tarjan's strongly connected components algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Tarjan's strongly connected components algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witne",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-ff04ab0bd643,fdv1_public_probe_v1_003,qml-ff04ab0bd643,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,0,3,7,5,,,,,54,45,14,13,Tarjan's strongly connected components algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Tarjan's strongly connected components algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges defin",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,37
runs/final_discovery_run_v1/fdv1_public_probe_v1_003/qml-ff77634317cd,fdv1_public_probe_v1_003,qml-ff77634317cd,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,7,,,,,57,49,14,13,Byskov,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Byskov graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine. ",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-027e9741683c,fdv1_public_probe_v1_004,qml-027e9741683c,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,0,2,7,7,,,,,53,43,14,13,Bellman–Ford algorithm (Ford 1956),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Bellman–Ford algorithm (Ford 1956) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, p",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,37
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-0280f2e94506,fdv1_public_probe_v1_004,qml-0280f2e94506,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,8,7,,,,,35,36,14,13,Yao's algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Yao's algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness sub",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-061a81117887,fdv1_public_probe_v1_004,qml-061a81117887,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,2,3,6,6,,,,,38,40,14,13,Borůvka's algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Borůvka's algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,42
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-0af483178f97,fdv1_public_probe_v1_004,qml-0af483178f97,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,8,6,,,,,37,38,14,13,Pearce,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Pearce graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness subroutine. ",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-18b0d49865b0,fdv1_public_probe_v1_004,qml-18b0d49865b0,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,8,6,,,,,37,38,14,13,Chazelle's algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Chazelle's algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witnes",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,41
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-1967144df9b7,fdv1_public_probe_v1_004,qml-1967144df9b7,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,65,65,34,40,CH Algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"CH Algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element, pa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-1a2f97537283,fdv1_public_probe_v1_004,qml-1a2f97537283,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,6,6,,,,,37,38,14,13,Prim's algorithm + Fibonacci heaps Fredman & Tarjan,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Prim's algorithm + Fibonacci heaps Fredman & Tarjan graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges de",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-1eb9b8ba9c6b,fdv1_public_probe_v1_004,qml-1eb9b8ba9c6b,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,66,66,34,40,Bellman–Ford algorithm (Ford 1956),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Bellman–Ford algorithm (Ford 1956) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexa",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-1f0e9fe79397,fdv1_public_probe_v1_004,qml-1f0e9fe79397,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,False,False,1,2,7,7,,,,,67,68,34,40,Filter Kruskal algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Filter Kruskal algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path",GENERIC_GROVERIZATION,USEFUL_SUBROUTINE_CANDIDATE,65
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-2136fd2f7dd3,fdv1_public_probe_v1_004,qml-2136fd2f7dd3,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,6,,,,,42,39,14,13,Filter Kruskal algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Filter Kruskal algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or wi",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-23837e3d5997,fdv1_public_probe_v1_004,qml-23837e3d5997,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,2,7,7,,,,,34,35,14,13,Renault’s Algorithm,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Renault’s Algorithm graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or witness",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-295462c552a0,fdv1_public_probe_v1_004,qml-295462c552a0,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,6,,,,,39,38,14,13,Bellman–Ford algorithm (Shimbel 1955 Bellman 1958 Moore 1959),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Bellman–Ford algorithm (Shimbel 1955 Bellman 1958 Moore 1959) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices o",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-2d6fa2fb8144,fdv1_public_probe_v1_004,qml-2d6fa2fb8144,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,False,False,1,1,7,7,,,,,66,67,34,40,Prim's algorithm + Fibonacci heaps Fredman & Tarjan,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Prim's algorithm + Fibonacci heaps Fredman & Tarjan search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid wi",GENERIC_GROVERIZATION,USEFUL_SUBROUTINE_CANDIDATE,65
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-2faa94b1199d,fdv1_public_probe_v1_004,qml-2faa94b1199d,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,7,7,,,,,66,66,34,40,Dijkstra's algorithm with Fibonacci heap (Fredman & Tarjan 1984 Fredman & Tarjan 1987),search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Dijkstra's algorithm with Fibonacci heap (Fredman & Tarjan 1984 Fredman & Tarjan 1987) search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-37e449a5becd,fdv1_public_probe_v1_004,qml-37e449a5becd,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,0,8,8,,,,,64,63,34,40,Hong’s algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Hong’s algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-3aa1b08a4c66,fdv1_public_probe_v1_004,qml-3aa1b08a4c66,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,0,3,7,7,,,,,55,46,14,13,Path-based depth-first search Gabow,graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Path-based depth-first search Gabow graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, ",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,37
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-3ef0d7373472,fdv1_public_probe_v1_004,qml-3ef0d7373472,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,4,7,8,,,,,71,74,34,40,Yao's algorithm,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Yao's algorithm search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterexample, path element,",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-454da21e3e2c,fdv1_public_probe_v1_004,qml-454da21e3e2c,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,7,7,,,,,37,38,14,13,Thorup (reverse-delete),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Thorup (reverse-delete) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edges define a hitting, path, or wit",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,40
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-57a8dbdef71e,fdv1_public_probe_v1_004,qml-57a8dbdef71e,PASS,False,NEGATIVE,NONE,STOP,NONE,NO_CANDIDATE,,,,False,False,1,3,6,6,,,,,54,46,14,13,Dijkstra's algorithm with list (Whiting & Hillier 1960),graph_walk_probe,explicit_graph_problem,local_graph_transition_oracle,one_witness,"Dijkstra's algorithm with list (Whiting & Hillier 1960) graph-walk probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether local graph transitions and marked vertices or edge",REGISTRY_GAP_INTERESTING,REGISTRY_GAP_INTERESTING,39
runs/final_discovery_run_v1/fdv1_public_probe_v1_004/qml-5b15c298741f,fdv1_public_probe_v1_004,qml-5b15c298741f,PASS,True,POSITIVE,QUERY,EXPERT_REVIEW,QUERY,amplitude_amplification,,,,True,False,0,1,8,8,,,,,66,66,34,40,Path-based depth-first search Gabow,search_witness_probe,explicit_graph_problem,coherent_boolean_oracle,one_witness,"Path-based depth-first search Gabow search-witness probe. This is a subroutine/query-model probe, not an end-to-end claim for the original algorithm. The probe asks whether a predicate over candidates can expose one valid witness, counterex",GENERIC_GROVERIZATION,GENERIC_GROVERIZATION,0
