probe_id,parent_algorithm_id,parent_algorithm_name,public_probe_path,metadata_probe_path,evidence_path,probe_type,introduced_assumptions,original_output_contract,probe_output_contract,not_end_to_end_claim,confidence_score,source_count,card_digest
AW-000193-P0165,AW-000193,OBF Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000193-P0165.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000193-P0165.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000193-P0165.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,886989fb8346fb05
AW-000193-P0166,AW-000193,OBF Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000193-P0166.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000193-P0166.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000193-P0166.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,67a1819dc52b16b2
AW-000194-P0167,AW-000194,CH Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000194-P0167.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000194-P0167.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000194-P0167.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,4b221f9149609efe
AW-000194-P0168,AW-000194,CH Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000194-P0168.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000194-P0168.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000194-P0168.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,90e4cabb1e4724fb
AW-000195-P0169,AW-000195,Hong’s algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000195-P0169.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000195-P0169.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000195-P0169.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,9ffdd24c7d132f6a
AW-000195-P0170,AW-000195,Hong’s algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000195-P0170.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000195-P0170.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000195-P0170.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,1,cf339a7c3f3add88
AW-000196-P0171,AW-000196,Borůvka's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000196-P0171.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000196-P0171.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000196-P0171.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,c6a59abf6b4efde9
AW-000196-P0172,AW-000196,Borůvka's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000196-P0172.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000196-P0172.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000196-P0172.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,1,f71510e0b26d8153
AW-000197-P0173,AW-000197,Prim's algorithm + adjacency matrix searching,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000197-P0173.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000197-P0173.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000197-P0173.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,2,fe9f6b7de9f5daf2
AW-000197-P0174,AW-000197,Prim's algorithm + adjacency matrix searching,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000197-P0174.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000197-P0174.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000197-P0174.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,2,1c4ebea283321ed9
AW-000198-P0175,AW-000198,Prim's algorithm + Fibonacci heaps Fredman & Tarjan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000198-P0175.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000198-P0175.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000198-P0175.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,2,8ca8f395ebc821c9
AW-000198-P0176,AW-000198,Prim's algorithm + Fibonacci heaps Fredman & Tarjan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000198-P0176.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000198-P0176.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000198-P0176.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,2,6e839e9207bc5bb7
AW-000199-P0177,AW-000199,Kruskal's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000199-P0177.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000199-P0177.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000199-P0177.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,2,cc91d7f85d615e34
AW-000199-P0178,AW-000199,Kruskal's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000199-P0178.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000199-P0178.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000199-P0178.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,2,9a023f3749ccd4c4
AW-000200-P0179,AW-000200,Yao's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000200-P0179.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000200-P0179.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000200-P0179.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,16ad48262855aa32
AW-000200-P0180,AW-000200,Yao's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000200-P0180.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000200-P0180.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000200-P0180.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,cfaac321ca36532d
AW-000201-P0181,AW-000201,Cheriton-Tarjan Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000201-P0181.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000201-P0181.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000201-P0181.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,20aba13ab5172333
AW-000201-P0182,AW-000201,Cheriton-Tarjan Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000201-P0182.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000201-P0182.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000201-P0182.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,b6dcc3e1b642dc2b
AW-000202-P0183,AW-000202,Filter Kruskal algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000202-P0183.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000202-P0183.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000202-P0183.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,2,8ea4a1da3c5a217e
AW-000202-P0184,AW-000202,Filter Kruskal algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000202-P0184.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000202-P0184.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000202-P0184.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,2,40cfb3d7df1c6029
AW-000203-P0185,AW-000203,Chazelle's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000203-P0185.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000203-P0185.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000203-P0185.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,747d6d1fac7e0ca4
AW-000203-P0186,AW-000203,Chazelle's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000203-P0186.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000203-P0186.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000203-P0186.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,1,f94c0bce43ccd53d
AW-000204-P0187,AW-000204,Thorup (reverse-delete),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000204-P0187.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000204-P0187.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000204-P0187.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,1,070620fdc9a169c7
AW-000204-P0188,AW-000204,Thorup (reverse-delete),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000204-P0188.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000204-P0188.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000204-P0188.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,1,446eea8d0fb217f0
AW-000211-P0189,AW-000211,Bellman–Ford algorithm (Ford 1956),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000211-P0189.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000211-P0189.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000211-P0189.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,1,9d9c2f7f99444316
AW-000211-P0190,AW-000211,Bellman–Ford algorithm (Ford 1956),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000211-P0190.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000211-P0190.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000211-P0190.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,1,61981bfe79e4911a
AW-000212-P0191,AW-000212,Bellman–Ford algorithm (Shimbel 1955 Bellman 1958 Moore 1959),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000212-P0191.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000212-P0191.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000212-P0191.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,1,419b38e76e654a2f
AW-000212-P0192,AW-000212,Bellman–Ford algorithm (Shimbel 1955 Bellman 1958 Moore 1959),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000212-P0192.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000212-P0192.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000212-P0192.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,1,d9f2dd2433c47285
AW-000213-P0193,AW-000213,Bellman–Ford algorithm (Dantzig 1960),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000213-P0193.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000213-P0193.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000213-P0193.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,1,3e045bd65c53fc90
AW-000213-P0194,AW-000213,Bellman–Ford algorithm (Dantzig 1960),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000213-P0194.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000213-P0194.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000213-P0194.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,1,a6799a4ecf3cdcb7
AW-000214-P0195,AW-000214,Dijkstra's algorithm with list (Whiting & Hillier 1960),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000214-P0195.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000214-P0195.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000214-P0195.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,2,f8f192fbad5139aa
AW-000214-P0196,AW-000214,Dijkstra's algorithm with list (Whiting & Hillier 1960),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000214-P0196.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000214-P0196.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000214-P0196.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,2,2bb615fe48979f5c
AW-000215-P0197,AW-000215,Dijkstra's algorithm with binary heap (Johnson 1977),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000215-P0197.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000215-P0197.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000215-P0197.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,2,7f3087cc4bc0168c
AW-000215-P0198,AW-000215,Dijkstra's algorithm with binary heap (Johnson 1977),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000215-P0198.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000215-P0198.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000215-P0198.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,2,525d1a6bf23bcd9e
AW-000216-P0199,AW-000216,Dijkstra's algorithm with Fibonacci heap (Fredman & Tarjan 1984 Fredman & Tarjan 1987),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000216-P0199.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000216-P0199.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000216-P0199.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,1,7ee1320e0321f31e
AW-000216-P0200,AW-000216,Dijkstra's algorithm with Fibonacci heap (Fredman & Tarjan 1984 Fredman & Tarjan 1987),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000216-P0200.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000216-P0200.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000216-P0200.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,1,69721d91e09736b7
AW-000217-P0201,AW-000217,Dijkstra's algorithm with Fibonacci heap (Johnson 1981 Karlsson & Poblete 1983),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000217-P0201.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000217-P0201.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000217-P0201.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,path_or_tree,one_witness,True,100,2,13c914c9f7dd60f0
AW-000217-P0202,AW-000217,Dijkstra's algorithm with Fibonacci heap (Johnson 1981 Karlsson & Poblete 1983),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000217-P0202.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000217-P0202.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000217-P0202.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,path_or_tree,one_witness,True,100,2,88d3003d274193ed
AW-000218-P0203,AW-000218,Gabow's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000218-P0203.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000218-P0203.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000218-P0203.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,2,b888c985b1a7b7e3
AW-000218-P0204,AW-000218,Gabow's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000218-P0204.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000218-P0204.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000218-P0204.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,2,ccf4b3ad45def4ab
AW-000219-P0205,AW-000219,Gabow Ahuja Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000219-P0205.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000219-P0205.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000219-P0205.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,be4b00cfe35d43fa
AW-000219-P0206,AW-000219,Gabow Ahuja Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000219-P0206.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000219-P0206.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000219-P0206.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,33c4e4aa1c8e4960
AW-000220-P0207,AW-000220,Thorup's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000220-P0207.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000220-P0207.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000220-P0207.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,99e33ec52a668953
AW-000220-P0208,AW-000220,Thorup's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000220-P0208.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000220-P0208.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000220-P0208.evidence.yaml,graph_walk_probe,local_graph_transition_oracle; marked_vertex_or_edge; query_model_subroutine,full_solution,one_witness,True,100,3,3230b1b158546ec9
AW-000221-P0209,AW-000221,Shimbel Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000221-P0209.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000221-P0209.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000221-P0209.evidence.yaml,search_witness_probe,coherent_boolean_oracle; marked_item_exists; candidate_indexing,full_solution,one_witness,True,100,3,58d533afeeea20f6
