algorithm_id,algorithm_name,public_context_path,metadata_context_path,evidence_path,source_pass,merge_action,card_digest,access_model,confidence_score,domain,input_model,output_contract,saturation_status,second_pass_rule,source_count,source_quality,space_complexity,third_pass_rule,time_complexity
AW-000567,Hopcroft's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000567.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000567.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000567.context.evidence.yaml,second_pass,include,d211be8a1165276c,explicit_input_instance,80,combinatorics,explicit_combinatorial_problem,full_solution,,automata_subset_construction,3,HIGH,O(kn),,O(kn \log n)
AW-000568,Moore's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000568.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000568.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000568.context.evidence.yaml,v1,include,9640ddc235e9c239,random_access_string,100,string,explicit_string_problem,full_solution,,,3,HIGH,O(n),,O(n^2 k)
AW-000569,Brzozowski's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000569.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000569.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000569.context.evidence.yaml,second_pass,include,1b31b341f3d9237a,explicit_input_instance,85,combinatorics,explicit_combinatorial_problem,full_solution,,automata_subset_construction,3,HIGH,O(2^n),,O(2^n)
AW-000570,Revuz's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000570.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000570.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000570.context.evidence.yaml,second_pass,include,5fded83e5d5a6ce7,explicit_input_instance,80,combinatorics,explicit_combinatorial_problem,full_solution,,automata_subset_construction,3,HIGH,O(n),,O(n)
AW-000571,Almeida & Zeitoun,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000571.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000571.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000571.context.evidence.yaml,second_pass,include,bb7fc8c268e249f3,explicit_input_instance,80,combinatorics,explicit_combinatorial_problem,full_solution,,automata_subset_construction,2,HIGH,O(n),,O(n)
AW-000572,Tarjan's off-line lowest common ancestors algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000572.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000572.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000572.context.evidence.yaml,v1,include,149864616398f1d1,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(n),,O(n+m)
AW-000573,Schieber Vishkin,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000573.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000573.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000573.context.evidence.yaml,v1,include,6846b4791843bc44,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(n),,O(n+m)
AW-000574,Berkman Vishkin,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000574.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000574.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000574.context.evidence.yaml,v1,include,0702c424227b733e,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(n),,O(n+m)
AW-000575,Bender Colton [LCA <=> RMQ],corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000575.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000575.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000575.context.evidence.yaml,v1,include,93e289343ef2883c,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(n),,O(n+m)
AW-000576,"Stephen Alstrup, Cyril Gavoille, Haim Kaplan & Theis Rauhe",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000576.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000576.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000576.context.evidence.yaml,v1,include,ccaa345a872f306e,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(n),,O(n+m)
AW-000577,X Chen,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000577.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000577.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000577.context.evidence.yaml,v1,include,3f7d773ec12ada8f,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(wV^2),,O(V!)
AW-000578,L Chang,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000578.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000578.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000578.context.evidence.yaml,v1,include,6b97ec7a4b44d0f4,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(V),,O(V E^2 \log V)
AW-000579,K Riesen,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000579.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000579.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000579.context.evidence.yaml,v1,include,4f05807386b04b6e,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(V),,O(V^2)
AW-000580,"Neuhaus, Riesen, Bunke",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000580.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000580.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000580.context.evidence.yaml,v1,include,e8aa42b8f68dde99,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(wV),,O(V^2)
AW-000581,Finch,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000581.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000581.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000581.context.evidence.yaml,v1,include,6f81137dcf34334a,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(V^2),,O(V^2 E)
AW-000582,Bron–Kerbosch algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000582.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000582.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000582.context.evidence.yaml,v1,include,5a19b69031bd2144,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(n^2),,O(3^{n/3})
AW-000583,Akkoyunlu E. A.,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000583.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000583.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000583.context.evidence.yaml,v1,include,56bb2f0e9cb7f348,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(n^2),,O(3^{n/3})
AW-000584,Tomita Tanaka & Takahashi,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000584.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000584.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000584.context.evidence.yaml,v1,include,3e1ffe50b3a29085,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(n^2),,O(3^{n/3})
AW-000585,Segundo Artieda Strash Parallel,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000585.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000585.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000585.context.evidence.yaml,v1,include,fcc76ede347b662e,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(n^2),,O(3^{n/3})
AW-000586,"David Eppstein, Maarten Löffler, Darren Strash",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000586.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000586.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000586.context.evidence.yaml,v1,include,124aac1d5892a474,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(n^2),,O(dn 3^{d/3})
AW-000587,Chiba and Nishizeki,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000587.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000587.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000587.context.evidence.yaml,v1,include,4a57a127b5ce97ac,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(m),,O(a(G)m 3^{n/3})
AW-000588,M. Chrobak and D. Eppstein,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000588.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000588.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000588.context.evidence.yaml,v1,include,f499a4bcb2620e1f,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(n),,O(n d^2 2^d)
AW-000589,"Shuji Tsukiyama, Mikio Ide, Hiromu Ariyoshi, and Isao Shirakawa",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000589.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000589.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000589.context.evidence.yaml,v1,include,114287e255e4f9d4,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(m),,O(nm 3^{n/3})
AW-000590,"Kazuhisa Makino, Takeaki Uno Section 5",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000590.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000590.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000590.context.evidence.yaml,v1,include,5061b53f9b2c8388,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,O(n^2),,O(n^{\omega} 3^{n/3})
AW-000591,Held–Karp algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000591.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000591.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000591.context.evidence.yaml,v1,include,e7d1526e0474a029,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(V 2^V),,O(V^2 2^V)
AW-000592,Christofides algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000592.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000592.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000592.context.evidence.yaml,v1,include,9e50924512ecf325,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(V^2),,O(V^3)
AW-000593,5-point star Cramer's rule,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000593.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000593.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000593.context.evidence.yaml,third_pass,include,5026e5ff28e8abb6,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,RECOVERED_CONTEXT,,3,HIGH,"O(4^{(n^2)}) for sure, O(n^2) possibly (if super conservative)",third_pass_reuse_named_graph_problem,O(4^{n^2})
AW-000594,5-point Gauss elimination,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000594.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000594.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000594.context.evidence.yaml,third_pass,include,e1a94c9682669358,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,RECOVERED_CONTEXT,,4,HIGH,O(n^4),third_pass_reuse_named_graph_problem,O(n^4)
AW-000601,5-point FFT,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000601.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000601.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000601.context.evidence.yaml,third_pass,include,06e428f45aae6df4,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,RECOVERED_CONTEXT,,4,HIGH,O(n^2),third_pass_reuse_named_graph_problem,O(n^2 \log n)
AW-000605,5-point star Cramer's rule,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000605.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000605.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000605.context.evidence.yaml,third_pass,include,102d76383e15f653,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,RECOVERED_CONTEXT,,3,HIGH,"O(5^{(n^3)}) for sure, O(n^3) possibly (if super conservative)",third_pass_reuse_named_graph_problem,O(5^{n^3})
AW-000606,5-point Gauss elimination,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000606.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000606.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000606.context.evidence.yaml,third_pass,include,892dff37e46ae305,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,RECOVERED_CONTEXT,,4,HIGH,O(n^6),third_pass_reuse_named_graph_problem,O(n^7)
AW-000613,5-point FFT,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000613.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000613.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000613.context.evidence.yaml,third_pass,include,018ef959c496a53c,adjacency_list_query,100,graph,explicit_graph_problem,path_or_tree,RECOVERED_CONTEXT,,4,HIGH,O(n^3),third_pass_reuse_named_graph_problem,O(n^3 \log n)
AW-000617,Naive algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000617.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000617.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000617.context.evidence.yaml,second_pass,include,2f43d78c831d1fed,explicit_geometric_objects,80,computational_geometry,explicit_geometry_problem,one_witness,,point_set_geometry,2,HIGH,O(n),,O(n^4)
AW-000618,Flipping algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000618.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000618.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000618.context.evidence.yaml,v1,include,e029a35dc87fdcd0,adjacency_list_query,70,graph,explicit_graph_problem,path_or_tree,,,3,HIGH,O(n),,O(n^2)
AW-000619,de Berg Cheong,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000619.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000619.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000619.context.evidence.yaml,v1,include,74690cecbb7717a3,explicit_geometric_objects,70,computational_geometry,explicit_geometry_problem,full_solution,,,3,HIGH,O(n),,O(n \log n)
AW-000620,Bowyer–Watson algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000620.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000620.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000620.context.evidence.yaml,second_pass,include,c0ed3995da6ea47b,explicit_geometric_objects,80,computational_geometry,explicit_geometry_problem,one_witness,,point_set_geometry,3,HIGH,O(n),,O(n \log n)
AW-000621,Belloch,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000621.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000621.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000621.context.evidence.yaml,second_pass,include,e76dc5d817ffdaa2,explicit_geometric_objects,80,computational_geometry,explicit_geometry_problem,one_witness,,point_set_geometry,2,HIGH,O(n),,O(n \log n)
AW-000622,Guibas Stofli,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000622.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000622.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000622.context.evidence.yaml,v1,include,f23bac9e55e17c56,adjacency_list_query,70,graph,explicit_graph_problem,path_or_tree,,,3,HIGH,O(n),,O(n \log n)
AW-000623,Fortune,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000623.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000623.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000623.context.evidence.yaml,v1,include,7c11798052f5c4d9,explicit_geometric_objects,70,computational_geometry,explicit_geometry_problem,full_solution,,,3,HIGH,O(n),,O(n^2)
AW-000624,S-hull (Sinclair),corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000624.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000624.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000624.context.evidence.yaml,second_pass,include,2b1601383e1c8378,explicit_geometric_objects,80,computational_geometry,explicit_geometry_problem,one_witness,,point_set_geometry,2,HIGH,O(n),,O(n \log n)
AW-000625,Dwyer,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000625.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000625.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000625.context.evidence.yaml,v1,include,5a076f148a1f5209,explicit_geometric_objects,70,computational_geometry,explicit_geometry_problem,full_solution,,,3,HIGH,O(n),,O(n \log n)
AW-000626,Drysdale Su,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000626.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000626.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000626.context.evidence.yaml,second_pass,include,75c3dbf723f5f04b,explicit_geometric_objects,80,computational_geometry,explicit_geometry_problem,one_witness,,point_set_geometry,2,HIGH,O(n),,O(n)
AW-000627,"de Bruijn Graph (Idury, Waterman)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000627.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000627.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000627.context.evidence.yaml,v1,include,b1e8a0e3c93e8284,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(n),,O(n^2)
AW-000628,String Graph (Myers),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000628.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000628.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000628.context.evidence.yaml,v1,include,17a549480ac9ecc8,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(n),,O(n \log n)
AW-000629,"String Graph with Ferragina–Manzini Index (Simpson, Durbin)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-000629.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-000629.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000629.context.evidence.yaml,v1,include,2668340d5894596f,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,O(n),,O(n)
AW-000630,Hybrid Algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-000630.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-000630.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-000630.context.evidence.yaml,second_pass,include,d5ff7de3a320bfaf,random_access_string,85,string,explicit_string_problem,full_solution,,sequence_assembly,3,HIGH,unknown,,O(n^2)
