fact_id,fact_type,value,source_id,reliability,confidence,conflict_status,notes
AW-000602-F738c30b72f,time_complexity,O(n^2 \log n),AW-000602:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000602-Fa1db0cc616,space_complexity,O(n^2),AW-000602:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000602-F68516b95ec,computation_model,Real RAM,AW-000602:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000602-Fc0891a878b,input_semantics,Parameter definitions: n: dimension of grid (where grid is discretized),AW-000602:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000602-F0799d7cdf0,source_title,AlgorithmWiki metadata for 5-point FFT,AW-000602:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000602-F052a76f0df,problem_definition,Source title indicates: AlgorithmWiki metadata for 5-point FFT,AW-000602:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000602-F24f1272323,problem_definition,AlgorithmWiki row name: 5-point FFT,AW-000602:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000602-Fce571c1133,problem_definition,domain: unknown,AW-000602:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000602-Fb9279f8b77,time_complexity,time complexity: O(n^2 \log n),AW-000602:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000602-Fa288188b09,space_complexity,space complexity: O(n^2),AW-000602:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000602-F7110915357,computation_model,computational model: Real RAM,AW-000602:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000602-Fa29b70f2e0,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000602:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000602-F0b2fea1ab4,source_title,8 Point DIT-FFT Algorithm Using Verilog,crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000602-F253cbfe14e,problem_definition,Source title indicates: 8 Point DIT-FFT Algorithm Using Verilog,crossref_search:2d7daf81eb0133fe,MEDIUM,70,weak,previous_source_record
AW-000602-Fd536786c60,problem_definition,Crossref title-search result: 8 Point DIT-FFT Algorithm Using Verilog,crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000602-F5b85ccb0ea,problem_definition,"abstract summary: The importance of Digital Signal method (DSP) algorithms has increased drastically in recent times, the two very important techniques of DSP unit the Distinct Fourier rework (DFT) and thus the fast Fourier rework (FFT).",crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000602-Ff9af823a69,authoritative_source_link,https://doi.org/10.46610/josh.2021.v06i02.002,crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000603-Fd8ddd41602,alias,5-point FFT,AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000603-Fb2c2b53032,time_complexity,O(n^2 \log n),AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000603-F2439f36f5c,space_complexity,O(n^2),AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000603-Fb2b07b4fd8,computation_model,Real RAM,AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000603-F6ca515b2fc,input_semantics,Parameter definitions: n: dimension of grid (where grid is discretized),AW-000603:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000603-Fd6ee8d203b,source_title,AlgorithmWiki metadata for 5-point FFT,AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000603-Faa7196dca2,problem_definition,Source title indicates: AlgorithmWiki metadata for 5-point FFT,AW-000603:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000603-F11ae7e281a,problem_definition,AlgorithmWiki row name: 5-point FFT,AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000603-F835fa558e7,problem_definition,domain: unknown,AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000603-F7bba62c846,time_complexity,time complexity: O(n^2 \log n),AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000603-F710379a1cd,space_complexity,space complexity: O(n^2),AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000603-Fb46ded9ced,computation_model,computational model: Real RAM,AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000603-Ff06682076c,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000603:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000603-F0b2fea1ab4,source_title,8 Point DIT-FFT Algorithm Using Verilog,crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000603-F253cbfe14e,problem_definition,Source title indicates: 8 Point DIT-FFT Algorithm Using Verilog,crossref_search:2d7daf81eb0133fe,MEDIUM,70,weak,previous_source_record
AW-000603-Fd536786c60,problem_definition,Crossref title-search result: 8 Point DIT-FFT Algorithm Using Verilog,crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000603-F5b85ccb0ea,problem_definition,"abstract summary: The importance of Digital Signal method (DSP) algorithms has increased drastically in recent times, the two very important techniques of DSP unit the Distinct Fourier rework (DFT) and thus the fast Fourier rework (FFT).",crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000603-Ff9af823a69,authoritative_source_link,https://doi.org/10.46610/josh.2021.v06i02.002,crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000604-F417c97ddd3,alias,5-point FFT,AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000604-F801877eded,time_complexity,O(n^2 \log n),AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000604-F2eb2123b5c,space_complexity,O(n^2),AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000604-F681c975386,computation_model,Real RAM,AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000604-F2423db7e97,input_semantics,Parameter definitions: n: dimension of grid (where grid is discretized),AW-000604:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000604-Fdee6448bad,source_title,AlgorithmWiki metadata for 5-point FFT,AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000604-F092c26785e,problem_definition,Source title indicates: AlgorithmWiki metadata for 5-point FFT,AW-000604:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000604-F7e43f4b0fe,problem_definition,AlgorithmWiki row name: 5-point FFT,AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000604-Fcd112686d4,problem_definition,domain: unknown,AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000604-Fc4dd8696b8,time_complexity,time complexity: O(n^2 \log n),AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000604-F9809fb0a2e,space_complexity,space complexity: O(n^2),AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000604-F599ce40135,computation_model,computational model: Real RAM,AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000604-F46078203bc,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000604:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000604-F0b2fea1ab4,source_title,8 Point DIT-FFT Algorithm Using Verilog,crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000604-F253cbfe14e,problem_definition,Source title indicates: 8 Point DIT-FFT Algorithm Using Verilog,crossref_search:2d7daf81eb0133fe,MEDIUM,70,weak,previous_source_record
AW-000604-Fd536786c60,problem_definition,Crossref title-search result: 8 Point DIT-FFT Algorithm Using Verilog,crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000604-F5b85ccb0ea,problem_definition,"abstract summary: The importance of Digital Signal method (DSP) algorithms has increased drastically in recent times, the two very important techniques of DSP unit the Distinct Fourier rework (DFT) and thus the fast Fourier rework (FFT).",crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000604-Ff9af823a69,authoritative_source_link,https://doi.org/10.46610/josh.2021.v06i02.002,crossref_search:2d7daf81eb0133fe,MEDIUM,70,consistent,previous_source_record
AW-000605-F4fae97b30b,alias,5-point star Cramer's rule,AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000605-F1012d980c7,time_complexity,O(5^{n^3}),AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000605-F21a666e99f,space_complexity,"O(5^{(n^3)}) for sure, O(n^3) possibly (if super conservative)",AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000605-F317dfdd601,computation_model,Real RAM,AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000605-Fb9173be05a,input_semantics,Parameter definitions: n: dimension of grid (where grid is discretized),AW-000605:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000605-Fa33a0a8df1,source_title,AlgorithmWiki metadata for 5-point star Cramer's rule,AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000605-Fb97c78b6e2,problem_definition,Source title indicates: AlgorithmWiki metadata for 5-point star Cramer's rule,AW-000605:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000605-F8bd53b21c9,problem_definition,AlgorithmWiki row name: 5-point star Cramer's rule,AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000605-Fb730dbcae5,problem_definition,domain: unknown,AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000605-F4fcd6be995,time_complexity,time complexity: O(5^{n^3}),AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000605-F9fd4599a25,space_complexity,"space complexity: O(5^{(n^3)}) for sure, O(n^3) possibly (if super conservative)",AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000605-Fb07cb3d455,computation_model,computational model: Real RAM,AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000605-F7dfa55fb53,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000605:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000605-F9e93fec37f,source_title,Cramer Rule,crossref_search:cee35f451270c3b0,MEDIUM,70,consistent,previous_source_record
AW-000605-F5659969a37,problem_definition,Crossref title-search result: Cramer Rule,crossref_search:cee35f451270c3b0,MEDIUM,70,consistent,previous_source_record
AW-000605-Ff7d4145179,authoritative_source_link,https://doi.org/10.1007/978-1-4939-7131-2_100219,crossref_search:cee35f451270c3b0,MEDIUM,70,consistent,previous_source_record
AW-000606-F5b3262ee56,alias,5-point Gauss elimination,AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000606-F2bfcae5c54,time_complexity,O(n^7),AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000606-Fd067f3dd86,space_complexity,O(n^6),AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000606-F90d246e304,computation_model,Real RAM,AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000606-F878614cf10,input_semantics,Parameter definitions: n: dimension of grid (where grid is discretized),AW-000606:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000606-Fc48288e47b,source_title,AlgorithmWiki metadata for 5-point Gauss elimination,AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000606-F26188433d9,problem_definition,Source title indicates: AlgorithmWiki metadata for 5-point Gauss elimination,AW-000606:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000606-Ff714742222,problem_definition,AlgorithmWiki row name: 5-point Gauss elimination,AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000606-F8f6b5eebb6,problem_definition,domain: unknown,AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000606-F10b4ca5d43,time_complexity,time complexity: O(n^7),AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000606-Fea18cede7c,space_complexity,space complexity: O(n^6),AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000606-Ff3ef1a1799,computation_model,computational model: Real RAM,AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000606-Fe5589be552,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000606:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000606-F21663779a1,source_title,Implementing Gauss elimination,crossref_search:43531fb650b77104,MEDIUM,70,consistent,previous_source_record
AW-000606-Fcfd7136489,problem_definition,Crossref title-search result: Implementing Gauss elimination,crossref_search:43531fb650b77104,MEDIUM,70,consistent,previous_source_record
AW-000606-Fb0281abdb1,authoritative_source_link,https://doi.org/10.1145/382228.382445,crossref_search:43531fb650b77104,MEDIUM,70,consistent,previous_source_record
AW-000607-F1b83dacc33,alias,5-point Gauss Seidel iteration,AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000607-F68c332abc7,time_complexity,O(n^5 \log n),AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000607-Fbdca5f7802,space_complexity,O(n^3),AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000607-F98d3749711,computation_model,Real RAM,AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-000607-Fc0312f1d4c,input_semantics,Parameter definitions: n: dimension of grid (where grid is discretized),AW-000607:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-000607-Fde48c344c4,source_title,AlgorithmWiki metadata for 5-point Gauss Seidel iteration,AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000607-F91965d80a2,problem_definition,Source title indicates: AlgorithmWiki metadata for 5-point Gauss Seidel iteration,AW-000607:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-000607-Facadc1e97a,problem_definition,AlgorithmWiki row name: 5-point Gauss Seidel iteration,AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000607-F8b0dbdc4f7,problem_definition,domain: unknown,AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000607-F665b14bef8,time_complexity,time complexity: O(n^5 \log n),AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000607-Fe769aaf5f6,space_complexity,space complexity: O(n^3),AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000607-F801dd3954b,computation_model,computational model: Real RAM,AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000607-F64b9a0ff78,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-000607:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-000607-F4662798418,source_title,Gauss‐Seidel Iteration,crossref_search:872399ec85573d0b,MEDIUM,70,consistent,previous_source_record
AW-000607-F17b0453857,problem_definition,Crossref title-search result: Gauss‐Seidel Iteration,crossref_search:872399ec85573d0b,MEDIUM,70,consistent,previous_source_record
AW-000607-Fba51a0f071,authoritative_source_link,https://doi.org/10.1002/9781118445112.stat02249,crossref_search:872399ec85573d0b,MEDIUM,70,consistent,previous_source_record
AW-000608-F4fb03ec9ef,alias,5-point SOR iteration,AW-000608:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
