algorithm_id,algorithm_name,source_id,source_family,url,title,access_status,reliability,digest
AW-001626,"Czumaj, Galil, Gąsieniec, Park, Plandowski (2)",skipped:873c721511b9e3a9,original_source,https://dl.acm.org/doi/pdf/10.1145/225058.225289,public PDF body was not downloaded,skipped,LOW,7949250b57aa564b
AW-001626,"Czumaj, Galil, Gąsieniec, Park, Plandowski (2)",openalex:94f52eaa5ed2f962,openalex,https://openalex.org/W2080516655,Work-time-optimal parallel algorithms for string problems,fetched,HIGH,57c4c611fde314c9
AW-001631,Chmielowiec (existing FFT-based algorithm),source:2f3f08a5220e4335,publisher_abstract,https://link.springer.com/chapter/10.1007/978-94-007-6190-2_46,Parallel Algorithm for Multiplying Integer Polynomials and Integers | Springer Nature Link,fetched,HIGH,a45f87850f1d2f9c
AW-001631,Chmielowiec (existing FFT-based algorithm),openalex:5b5e27759a67de91,openalex,https://openalex.org/W166048247,Parallel Algorithm for Multiplying Integer Polynomials and Integers,fetched,HIGH,d7e9b4bb14752cb2
AW-001636,"Tembhurne, Sathe (1)",skipped:2b183a5b0f52a612,original_source,https://www.researchgate.net/profile/Jitendra-Tembhurne/publication/268209735_Performance_Evaluation_of_Long_Integer_Multiplication_Using_OpenMP_and_MPI_on_Shared_Memory_Architecture/links/54642c250cf2837efdb34a9c/Performance-Evaluation-of-Long-Integer-Multiplication-Using-OpenMP-and-MPI-on-Shared-Memory-Architecture.pdf,public PDF body was not downloaded,skipped,LOW,668e0e430b5a7350
AW-001636,"Tembhurne, Sathe (1)",crossref_search:777bb85a377d9cdc,doi_metadata,https://doi.org/10.1021/cen-10120-obits10,Sharad Sathe,fetched,MEDIUM,a2a827adf8abee1b
AW-001637,"Tembhurne, Sathe (2)",skipped:2b183a5b0f52a612,original_source,https://www.researchgate.net/profile/Jitendra-Tembhurne/publication/268209735_Performance_Evaluation_of_Long_Integer_Multiplication_Using_OpenMP_and_MPI_on_Shared_Memory_Architecture/links/54642c250cf2837efdb34a9c/Performance-Evaluation-of-Long-Integer-Multiplication-Using-OpenMP-and-MPI-on-Shared-Memory-Architecture.pdf,public PDF body was not downloaded,skipped,LOW,668e0e430b5a7350
AW-001637,"Tembhurne, Sathe (2)",crossref_search:fcb93a2f393c42c8,doi_metadata,https://doi.org/10.1021/cen-10120-obits10,Sharad Sathe,fetched,MEDIUM,4b5089230f042cea
AW-001668,"Cevher, Becker, Schmidt (Consensus ADMM - first order mehtod)",source:fcf08238452ae1de,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6879615,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6879615,fetched,HIGH,069cb49ab3cf6c1a
AW-001668,"Cevher, Becker, Schmidt (Consensus ADMM - first order mehtod)",crossref_search:de723f2288018cc1,doi_metadata,https://doi.org/10.1515/fs-2024-0039,Regina Becker-Schmidt,fetched,MEDIUM,ed72c790b86dbc10
AW-001669,"Bubeck, Jiang, Lee, Li, Sidford",skipped:53fc33e7f47a6876,original_source,https://proceedings.neurips.cc/paper_files/paper/2019/file/3c0cd9bcd0686e8bc0a9047eae120cc5-Paper.pdf,public PDF body was not downloaded,skipped,LOW,5702dd8c73bad75c
AW-001669,"Bubeck, Jiang, Lee, Li, Sidford",crossref_search:8654d7831d17dbf0,doi_metadata,https://doi.org/10.2307/j.ctt20mvbs0.6,Li-Young Lee,fetched,MEDIUM,26dc188c9252622e
AW-001691,Swarztrauber,failed:2cf28daa19943553,original_source,https://www.sciencedirect.com/science/article/pii/0167819187900184,HTTP Error 403: Forbidden,failed,LOW,d139c43286bafb7c
AW-001691,Swarztrauber,crossref_search:d4e115395f8085ab,doi_metadata,https://doi.org/10.2307/2198585,"The Three-Mile Limit of Territorial Seas. By Sayre R. Swarztrauber.
Annapolis: Naval Institute Press, 1972. pp. xii, 316. Bibliography. Index. $12.50.",fetched,MEDIUM,a24d3d16e5652b27
AW-001707,"Dongarra, Sorensen",skipped:243dc92dee8dbe99,original_source,https://epubs.siam.org/doi/pdf/10.1137/0908018,public PDF body was not downloaded,skipped,LOW,e996f28e5d9fe7ec
AW-001707,"Dongarra, Sorensen",openalex:3cb8b0353f878931,openalex,https://openalex.org/W2047905502,A Fully Parallel Algorithm for the Symmetric Eigenvalue Problem,fetched,HIGH,ddafca0b48902591
AW-001708,Sameh (Jacobi),skipped:d5bd197f28ef6af6,original_source,https://www.ams.org/journals/mcom/1971-25-115/S0025-5718-1971-0297131-6/S0025-5718-1971-0297131-6.pdf,public PDF body was not downloaded,skipped,LOW,4a6625de5a2e9d14
AW-001708,Sameh (Jacobi),crossref_search:cfefd09baed49647,doi_metadata,https://doi.org/10.1163/1570-6664_iyb_sim_person_53928,"Shokri Selim, Sameh Hassan",fetched,MEDIUM,c920e4708c501f1f
AW-001709,Paardekooper,skipped:d39771f658b628b2,original_source,https://pure.uvt.nl/ws/portalfiles/portal/1142310/PM5621297.pdf,public PDF body was not downloaded,skipped,LOW,75ae8e2106802829
AW-001709,Paardekooper,crossref_search:4547e0d6be43a18d,doi_metadata,https://doi.org/10.1007/bf01732981,On the cubic convergence of the Paardekooper method,fetched,MEDIUM,c7c4586920fc7631
AW-001775,"Sameh, Chen, Kuck",source:18264f3e2c60fcf8,publisher_abstract,https://link.springer.com/article/10.1007/BF02259647,Parallel Poisson and Biharmonic solvers | Computing | Springer Nature Link,fetched,HIGH,c15572ab3a330949
AW-001775,"Sameh, Chen, Kuck",openalex:98b41456dfbcf2a6,openalex,https://openalex.org/W105680270,Parallel Poisson and Biharmonic solvers,fetched,HIGH,4219ddb9da6b3f2b
AW-001776,Multigrid,skipped:d728460f820c1b9c,original_source,https://www.stat.uchicago.edu/~lekheng/courses/302/classics/brandt.pdf,public PDF body was not downloaded,skipped,LOW,17ec8bc84b35225d
AW-001776,Multigrid,crossref_search:7985353e110ed269,doi_metadata,https://doi.org/10.1016/s0167-8922(00)80007-3,Multigrid,fetched,MEDIUM,84ef8b6d22c78575
AW-001777,Vatjersic,failed:4c1afac825a365f3,original_source,https://www.sciencedirect.com/science/article/pii/S016781918490293X,HTTP Error 403: Forbidden,failed,LOW,7b6d8daa42f36236
AW-001778,"Xu, Wang [FDPI]",failed:b791fdd8a623bffa,original_source,https://onlinelibrary.wiley.com/doi/full/10.1002/num.20556,HTTP Error 403: Forbidden,failed,LOW,2a56d022f84cc223
AW-001778,"Xu, Wang [FDPI]",openalex:f5929c922a89354b,openalex,https://openalex.org/W2086905810,A new parallel iterative algorithm for solving 2D poisson equation,fetched,HIGH,6653bdd85bec6336
AW-001782,"Zhao Ning, Wang XuBen",failed:008cd2b203b01d37,original_source,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=224bb1891102e79342f861507c4122d07be1b571#page=242,PDF download skipped,failed,LOW,cf9351d241d537e4
AW-001782,"Zhao Ning, Wang XuBen",crossref_search:b0049bbb929bdef4,doi_metadata,https://doi.org/10.1093/benz/9780199773787.article.b00194348,Wang Ning,fetched,MEDIUM,6131abb173b60f5c
AW-001800,"Guidi, Selvitopi, Ellis, Oliker, Yelick, Buluc (ELBA)",source:dcade2fc5e271b81,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9460463,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9460463,fetched,HIGH,cd8ef8201dbb9585
AW-001800,"Guidi, Selvitopi, Ellis, Oliker, Yelick, Buluc (ELBA)",crossref_search:26796b776f81e4b6,doi_metadata,https://doi.org/10.1093/gmo/9781561592630.article.o901988,"Guidi, Francesco",fetched,MEDIUM,5d5d11e5b2cff0d7
AW-001819,"Ye, Chiang",source:e8fa8026a3d3355f,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1691365,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1691365,fetched,HIGH,8172adc4f17a67e7
AW-001819,"Ye, Chiang",crossref_search:f4aa5a803b77c3a8,doi_metadata,https://doi.org/10.58837/chula.taic.2820,Ye Olde Silversmiths of Chiang Mai,fetched,MEDIUM,d3065d4cb95e0891
AW-001822,"Agrawal, Shafer",source:2962bea85259fef3,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=553164,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=553164,fetched,HIGH,8fc79fdcc82a3162
AW-001822,"Agrawal, Shafer",crossref_search:ee0f11b8ccf710db,doi_metadata,https://doi.org/10.1038/eye.2012.47,Response to Dr Agrawal,fetched,MEDIUM,b3d3d817fbb5c5a3
AW-001824,"Ozkural, Uçar, Aykanat",source:ade3f2a293893a55,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5703072,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5703072,fetched,HIGH,27ae99d99c8a2827
AW-001824,"Ozkural, Uçar, Aykanat",crossref_search:6140864aabe37479,doi_metadata,https://doi.org/10.23835/tasarimkuram.240638,"Kent Uçar, Yazı Kalır",fetched,MEDIUM,1f6825b42c62f739
AW-001826,"Zhang, Zhang, Liao, Jin",source:cafa237aa11da3f6,publisher_abstract,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8465270,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8465270,fetched,HIGH,34ac392608a61926
AW-001826,"Zhang, Zhang, Liao, Jin",crossref_search:8cdfe4cd4ccea534,doi_metadata,https://doi.org/10.1016/j.tips.2016.05.009,An Interview with Jin Zhang,fetched,MEDIUM,b31fef92e1439248
AW-001827,"Cheung, Hu, Xia",skipped:7d4fe83c66da5bea,original_source,https://dl.acm.org/doi/pdf/10.1145/277651.277694,public PDF body was not downloaded,skipped,LOW,f5cd53ef58aaadd2
AW-001827,"Cheung, Hu, Xia",openalex:e05221bdd6223de4,openalex,https://openalex.org/W1974710420,Asynchronous parallel algorithm for mining association rules on a shared-memory multi-processors,fetched,HIGH,b8e3d8e394157376
AW-001828,"CZ algorithm - Jiancheng, Yiqin, Yu",failed:08e311e8f0c14954,original_source,https://www.hindawi.com/journals/js/2017/4209397/,HTTP Error 403: Forbidden,failed,LOW,bf7fa9c67997e8a4
AW-001828,"CZ algorithm - Jiancheng, Yiqin, Yu",crossref_search:5ea94128acaf6797,doi_metadata,https://doi.org/10.1093/benz/9780199773787.article.b00090930,Hu Jiancheng,fetched,MEDIUM,c83c5833daf31530
AW-001844,Penzhorn,source:206a2e11210d4ac8,publisher_abstract,https://ieeexplore.ieee.org/abstract/document/274290,A parallel algorithm for high-speed data compression | IEEE Conference Publication | IEEE Xplore,fetched,HIGH,5045a6bea1531d7c
AW-001844,Penzhorn,crossref_search:404d95b0f7000c2e,doi_metadata,https://doi.org/10.4102/jsava.v70i1.752,"Proceedings of a Symposium on Cheetahs as Game Ranch Animals, edited by B.L. Penzhorn : book review",fetched,MEDIUM,6bb0c9fdea7bdf3c
AW-001877,"Chafik, Daoui",failed:5bf7820a52e2a789,original_source,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=1b529e19039739861df028bd3612d451c682ff9f,PDF download skipped,failed,LOW,1a32ff03d637c652
AW-001877,"Chafik, Daoui",crossref_search:05d0e9c431dcc750,doi_metadata,https://doi.org/10.1093/benz/9780199773787.article.b00203138,"Rizk, Chafik",fetched,MEDIUM,dfa9d077774a4fda
