global_task_id,dataset,subset,kind,card_id,parent_algorithm_id,algorithm_name,input_path,metadata_path,evidence_path,manifest_path,target_registry_primitive,expected_claim_boundary,reasoning_effort,timeout,priority,shard_id,output_dir,status,notes
FDV1-00144,algorithm_wiki,public_probe_v1,probe,AW-000164-P0116,AW-000164,Phillips & Westbrook,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000164-P0116.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000164-P0116.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000164-P0116.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=116; shard_size=50
FDV1-00145,algorithm_wiki,public_probe_v1,probe,AW-000164-P0117,AW-000164,Phillips & Westbrook,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000164-P0117.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000164-P0117.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000164-P0117.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=117; shard_size=50
FDV1-00146,algorithm_wiki,public_probe_v1,probe,AW-000165-P0118,AW-000165,Goldberg & Rao,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000165-P0118.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000165-P0118.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000165-P0118.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=118; shard_size=50
FDV1-00147,algorithm_wiki,public_probe_v1,probe,AW-000165-P0119,AW-000165,Goldberg & Rao,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000165-P0119.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000165-P0119.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000165-P0119.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=119; shard_size=50
FDV1-00148,algorithm_wiki,public_probe_v1,probe,AW-000166-P0120,AW-000166,Goldberg & Rao,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000166-P0120.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000166-P0120.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000166-P0120.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=120; shard_size=50
FDV1-00149,algorithm_wiki,public_probe_v1,probe,AW-000166-P0121,AW-000166,Goldberg & Rao,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000166-P0121.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000166-P0121.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000166-P0121.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=121; shard_size=50
FDV1-00150,algorithm_wiki,public_probe_v1,probe,AW-000167-P0122,AW-000167,James B Orlin's + KRT (King Rao Tarjan)'s algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000167-P0122.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000167-P0122.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000167-P0122.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=122; shard_size=50
FDV1-00151,algorithm_wiki,public_probe_v1,probe,AW-000167-P0123,AW-000167,James B Orlin's + KRT (King Rao Tarjan)'s algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000167-P0123.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000167-P0123.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000167-P0123.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=123; shard_size=50
FDV1-00152,algorithm_wiki,public_probe_v1,probe,AW-000168-P0124,AW-000168,Lawler,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000168-P0124.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000168-P0124.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000168-P0124.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=124; shard_size=50
FDV1-00153,algorithm_wiki,public_probe_v1,probe,AW-000168-P0125,AW-000168,Lawler,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000168-P0125.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000168-P0125.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000168-P0125.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=125; shard_size=50
FDV1-00154,algorithm_wiki,public_probe_v1,probe,AW-000169-P0126,AW-000169,Schiermeyer,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000169-P0126.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000169-P0126.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000169-P0126.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=126; shard_size=50
FDV1-00155,algorithm_wiki,public_probe_v1,probe,AW-000169-P0127,AW-000169,Schiermeyer,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000169-P0127.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000169-P0127.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000169-P0127.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=127; shard_size=50
FDV1-00156,algorithm_wiki,public_probe_v1,probe,AW-000170-P0128,AW-000170,Beigel & Eppstein,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000170-P0128.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000170-P0128.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000170-P0128.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=128; shard_size=50
FDV1-00157,algorithm_wiki,public_probe_v1,probe,AW-000170-P0129,AW-000170,Beigel & Eppstein,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000170-P0129.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000170-P0129.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000170-P0129.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=129; shard_size=50
FDV1-00158,algorithm_wiki,public_probe_v1,probe,AW-000171-P0130,AW-000171,Beigel & Eppstein,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000171-P0130.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000171-P0130.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000171-P0130.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=130; shard_size=50
FDV1-00159,algorithm_wiki,public_probe_v1,probe,AW-000171-P0131,AW-000171,Beigel & Eppstein,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000171-P0131.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000171-P0131.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000171-P0131.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=131; shard_size=50
FDV1-00160,algorithm_wiki,public_probe_v1,probe,AW-000172-P0132,AW-000172,Lawler,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000172-P0132.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000172-P0132.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000172-P0132.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=132; shard_size=50
FDV1-00161,algorithm_wiki,public_probe_v1,probe,AW-000172-P0133,AW-000172,Lawler,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000172-P0133.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000172-P0133.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000172-P0133.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=133; shard_size=50
FDV1-00162,algorithm_wiki,public_probe_v1,probe,AW-000173-P0134,AW-000173,Byskov,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000173-P0134.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000173-P0134.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000173-P0134.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=134; shard_size=50
FDV1-00163,algorithm_wiki,public_probe_v1,probe,AW-000173-P0135,AW-000173,Byskov,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000173-P0135.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000173-P0135.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000173-P0135.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=135; shard_size=50
FDV1-00164,algorithm_wiki,public_probe_v1,probe,AW-000175-P0136,AW-000175,Chazelle & Edelsbrunner,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000175-P0136.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000175-P0136.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000175-P0136.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=136; shard_size=50
FDV1-00165,algorithm_wiki,public_probe_v1,probe,AW-000176-P0137,AW-000176,CHAZELLE,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000176-P0137.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000176-P0137.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000176-P0137.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=137; shard_size=50
FDV1-00166,algorithm_wiki,public_probe_v1,probe,AW-000177-P0138,AW-000177,NIEVERGELT. J.. AND PREPARATA (Section 3),corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000177-P0138.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000177-P0138.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000177-P0138.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=138; shard_size=50
FDV1-00167,algorithm_wiki,public_probe_v1,probe,AW-000178-P0139,AW-000178,"Jean-Daniel Boissonnat and Franco P., Preparata.",corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000178-P0139.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000178-P0139.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000178-P0139.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=139; shard_size=50
FDV1-00168,algorithm_wiki,public_probe_v1,probe,AW-000179-P0140,AW-000179,Balaban.,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000179-P0140.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000179-P0140.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000179-P0140.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=140; shard_size=50
FDV1-00169,algorithm_wiki,public_probe_v1,probe,AW-000180-P0141,AW-000180,Boissonnat Snoeyink,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000180-P0141.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000180-P0141.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000180-P0141.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=141; shard_size=50
FDV1-00170,algorithm_wiki,public_probe_v1,probe,AW-000181-P0142,AW-000181,Goodrich,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000181-P0142.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000181-P0142.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000181-P0142.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=142; shard_size=50
FDV1-00171,algorithm_wiki,public_probe_v1,probe,AW-000182-P0143,AW-000182,Kosaraju's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000182-P0143.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000182-P0143.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000182-P0143.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=143; shard_size=50
FDV1-00172,algorithm_wiki,public_probe_v1,probe,AW-000182-P0144,AW-000182,Kosaraju's algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000182-P0144.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000182-P0144.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000182-P0144.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=144; shard_size=50
FDV1-00173,algorithm_wiki,public_probe_v1,probe,AW-000183-P0145,AW-000183,Tarjan's strongly connected components algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000183-P0145.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000183-P0145.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000183-P0145.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=145; shard_size=50
FDV1-00174,algorithm_wiki,public_probe_v1,probe,AW-000183-P0146,AW-000183,Tarjan's strongly connected components algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000183-P0146.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000183-P0146.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000183-P0146.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=146; shard_size=50
FDV1-00175,algorithm_wiki,public_probe_v1,probe,AW-000184-P0147,AW-000184,Path-based strong components algorithm Dijkstra,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000184-P0147.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000184-P0147.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000184-P0147.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=147; shard_size=50
FDV1-00176,algorithm_wiki,public_probe_v1,probe,AW-000184-P0148,AW-000184,Path-based strong components algorithm Dijkstra,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000184-P0148.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000184-P0148.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000184-P0148.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=148; shard_size=50
FDV1-00177,algorithm_wiki,public_probe_v1,probe,AW-000185-P0149,AW-000185,Fleischer forward-backward (FB) algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000185-P0149.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000185-P0149.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000185-P0149.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=149; shard_size=50
FDV1-00178,algorithm_wiki,public_probe_v1,probe,AW-000185-P0150,AW-000185,Fleischer forward-backward (FB) algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000185-P0150.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000185-P0150.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000185-P0150.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_003,runs/final_discovery_run_v1/fdv1_public_probe_v1_003,READY,source_manifest_row=150; shard_size=50
FDV1-00179,algorithm_wiki,public_probe_v1,probe,AW-000186-P0151,AW-000186,Pearce,corpus\algorithm_wiki\algowiki1901_rich_v1\public_probe\AW-000186-P0151.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_probe\AW-000186-P0151.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-000186-P0151.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\manifests\ready_public_probe.csv,,query_or_subroutine_hypothesis,high,180,high,fdv1_public_probe_v1_004,runs/final_discovery_run_v1/fdv1_public_probe_v1_004,READY,source_manifest_row=151; shard_size=50
